23.105,0.770167,20.8877,8.46616,
23.205,0.7735,20.9593,8.53591,
23.305,0.776833,21.0307,8.60589,
23.405,0.780167,21.1019,8.67611,
23.505,0.7835,21.1729,8.74657,
23.605,0.786833,21.2436,8.81727,
23.705,0.790167,21.3141,8.8882,
23.805,0.7935,21.3844,8.95936,
23.905,0.796833,21.4544,9.03076,
24.005,0.800167,21.5242,9.10239,
24.105,0.8035,21.5937,9.17425,
24.205,0.806833,21.663,9.24635,
24.305,0.810167,21.7321,9.31867,
24.405,0.8135,21.8009,9.39123,
24.505,0.816833,21.8695,9.46401,
24.605,0.820167,21.9378,9.53702,
24.705,0.8235,22.0059,9.61026,
24.805,0.826833,22.0737,9.68373,
24.905,0.830167,22.1413,9.75742,
25.005,0.8335,22.2087,9.83134,
25.105,0.836833,22.2758,9.90548,
25.205,0.840167,22.3426,9.97984,
25.305,0.8435,22.4092,10.0544,
25.405,0.846833,22.4756,10.1292,
25.505,0.850167,22.5417,10.2043,
25.605,0.8535,22.6076,10.2795,
25.705,0.856833,22.6732,10.355,
25.805,0.860167,22.7385,10.4307,
25.905,0.8635,22.8036,10.5066,
26.005,0.866833,22.8685,10.5827,
26.105,0.870167,22.9331,10.659,
26.205,0.8735,22.9974,10.7356,
26.305,0.876833,23.0615,10.8123,
26.405,0.880167,23.1254,10.8893,
26.505,0.8835,23.1889,10.9665,
26.605,0.886833,23.2522,11.0439,
26.705,0.890167,23.3153,11.1215,
26.805,0.8935,23.3781,11.1994,
26.905,0.896833,23.4406,11.2774,
27.005,0.900167,23.5029,11.3556,
27.105,0.9035,23.5649,11.4341,
27.205,0.906833,23.6267,11.5127,
27.305,0.910167,23.6882,11.5916,
27.405,0.9135,23.7494,11.6706,
27.505,0.916833,23.8104,11.7499,
27.605,0.920167,23.8711,11.8294,
27.705,0.9235,23.9315,11.909,
27.805,0.926833,23.9917,11.9889,
27.905,0.930167,24.0516,12.069,
28.005,0.9335,24.1112,12.1493,
28.105,0.936833,24.1706,12.2297,
28.205,0.940167,24.2297,12.3104,
28.305,0.9435,24.2885,12.3913,
28.405,0.946833,24.3471,12.4723,
28.505,0.950167,24.4054,12.5536,
28.605,0.9535,24.4634,12.635,
28.705,0.956833,24.5211,12.7167,
28.805,0.960167,24.5786,12.7985,
28.905,0.9635,24.6358,12.8805,
29.005,0.966833,24.6927,12.9627,
29.105,0.970167,24.7494,13.0451,
29.205,0.9735,24.8058,13.1277,
29.305,0.976833,24.8619,13.2105,
29.405,0.980167,24.9177,13.2935,
29.505,0.9835,24.9733,13.3766,
29.605,0.986833,25.0285,13.46,
29.705,0.990167,25.0835,13.5435,
29.805,0.9935,25.1382,13.6272,
29.905,0.996833,25.1927,13.7111,
30.005,1.00017,25.2468,13.7951,
30.105,1.0035,25.3007,13.8794,
30.205,1.00683,25.3543,13.9638,
30.305,1.01017,25.4076,14.0484,
30.405,1.0135,25.4607,14.1332,
30.505,1.01683,25.5134,14.2182,
30.605,1.02017,25.5659,14.3033,
30.705,1.0235,25.618,14.3886,
30.805,1.02683,25.6699,14.4741,
30.905,1.03017,25.7215,14.5597,
31.005,1.0335,25.7729,14.6455,
31.105,1.03683,25.8239,14.7315,
31.205,1.04017,25.8747,14.8177,
31.305,1.0435,25.9251,14.904,
31.405,1.04683,25.9753,14.9905,
31.505,1.05017,26.0252,15.0772,
31.605,1.0535,26.0748,15.164,
31.705,1.05683,26.1241,15.251,
31.805,1.06017,26.1731,15.3382,
31.905,1.0635,26.2218,15.4255,
32.005,1.06683,26.2703,15.513,
32.105,1.07017,26.3184,15.6007,
32.205,1.0735,26.3663,15.6885,
32.305,1.07683,26.4138,15.7764,
32.405,1.08017,26.4611,15.8646,
32.505,1.0835,26.5081,15.9528,
32.605,1.08683,26.5547,16.0413,
32.705,1.09017,26.6011,16.1299,
32.805,1.0935,26.6472,16.2186,
32.905,1.09683,26.693,16.3075,
33.005,1.10017,26.7385,16.3966,
33.105,1.1035,26.7837,16.4858,
33.205,1.10683,26.8286,16.5751,
33.305,1.11017,26.8732,16.6646,
33.405,1.1135,26.9175,16.7543,
33.505,1.11683,26.9615,16.8441,
33.605,1.12017,27.0052,16.934,
33.705,1.1235,27.0486,17.0241,
33.805,1.12683,27.0917,17.1144,
33.905,1.13017,27.1345,17.2047,
34.005,1.1335,27.177,17.2953,
34.105,1.13683,27.2192,17.3859,
34.205,1.14017,27.2611,17.4767,
34.305,1.1435,27.3027,17.5677,
34.405,1.14683,27.344,17.6587,
34.505,1.15017,27.385,17.7499,
34.605,1.1535,27.4256,17.8413,
34.705,1.15683,27.466,17.9328,
34.805,1.16017,27.5061,18.0244,
34.905,1.1635,27.5459,18.1162,
35.005,1.16683,27.5853,18.208,
35.105,1.17017,27.6245,18.3001,
35.205,1.1735,27.6633,18.3922,
35.305,1.17683,27.7019,18.4845,
35.405,1.18017,27.7401,18.5769,
35.505,1.1835,27.778,18.6694,
35.605,1.18683,27.8156,18.7621,
35.705,1.19017,27.8529,18.8549,
35.805,1.1935,27.8899,18.9478,
35.905,1.19683,27.9266,19.0408,
36.005,1.20017,27.963,19.1339,
36.105,1.2035,27.9991,19.2272,
36.205,1.20683,28.0348,19.3206,
36.305,1.21017,28.0702,19.4141,
36.405,1.2135,28.1054,19.5077,
